time_s,power_W,soc_percent
5160.0,227.31123321758486,54.94554512830062
5220.0,327.95475598007033,54.89142340610596
5280.0,228.62529648788012,54.81333894039642
5340.0,294.2521508144282,54.758904345994544
5400.0,193.9842435280176,54.688844310086346
5460.0,237.67514451925155,54.642657585436815
5520.0,193.0001747961988,54.58606826531319
5580.0,229.6596204940442,54.540115842742665
5640.0,300.42020755736434,54.48543498072027
5700.0,146.3626159591809,54.41390635987328
5760.0,276.0673902866524,54.37905811797824
5820.0,264.266246953534,54.31332778695761
5880.0,214.35326199460965,54.250407251968674
5940.0,163.23894657996613,54.199370761017576
6000.0,254.33035743415022,54.1605043451652
6060.0,218.23320485214919,54.099949498157066
6120.0,263.9635325143713,54.04798921128751
6180.0,251.31429377255603,53.98514075116504
6240.0,346.1101173029293,53.92530401455253
6300.0,235.64227938329734,53.84289684376612
6360.0,188.59401600896953,53.78679153915105
6420.0,260.76066847881714,53.74188820200605
6480.0,263.2042135251179,53.679802328558715
6540.0,331.5559674652092,53.61713465867178
6600.0,300.1117076584818,53.538192761656255
6660.0,271.41763708969796,53.46673759316614
6720.0,337.80390959941974,53.40211434624002
6780.0,178.6803387371922,53.32168484395444
6840.0,211.62144059920487,53.27914190615987
6900.0,194.412412837409,53.22875584887435
6960.0,226.61884565677067,53.18246717915116
7020.0,167.40675894950562,53.128510311137646
7080.0,288.11750975971876,53.08865155900681
7140.0,236.6756493209538,53.02005215192116
7200.0,0.004186871421953096,52.96370080684475
7260.0,-0.005503164328969589,52.9636998099706
7320.0,0.000255303827522274,52.96370112024782
7380.0,0.006851075967605753,52.963701059461194
7440.0,-0.0012438989547400646,52.96369942825263
7500.0,0.0075285279740647925,52.96369972441905
7560.0,-0.00033468448994195725,52.96369793191239
7620.0,0.0016717371047341753,52.96369801159918
7680.0,-0.0017537052017192474,52.96369761356653
7740.0,0.0007976817016053742,52.963698031115385
7800.0,0.001062237138847704,52.96369784119117
7860.0,-0.008042709632083587,52.96369758827757
7920.0,-0.0022079664629053772,52.96369950320843
7980.0,-0.0061660404342672006,52.96370002891473
8040.0,-0.0020355430369417946,52.96370149701959
8100.0,-0.003975818848325998,52.9637019816727
8160.0,0.0050591058811778776,52.963702928296236
8220.0,0.0051169996854275555,52.963701723747214
8280.0,0.0028014707716673853,52.963700505413954
8340.0,-0.006338246156074173,52.963699838397105
8400.0,-0.0004906738860677125,52.96370134750333
8460.0,-0.006735961558900625,52.96370146433045
8520.0,-0.0007364669297554831,52.96370306813082
8580.0,0.0032371058361463528,52.96370324348009
8640.0,0.004960521614575523,52.96370247274061
8700.0,0.0023642238992952177,52.96370129166403
8760.0,0.0062923578200702055,52.96370072875358
8820.0,0.0012987819346872928,52.96369923057315
8880.0,-0.0011678013600514869,52.96369892133936
8940.0,0.004368302548497059,52.9636991993873
9000.0,0.004532380500883371,52.963698159315264
9060.0,-0.0026208584916185694,52.96369708017705
9120.0,0.0018949112928503449,52.96369770419098
9180.0,-0.001471566871683138,52.96369725302162
9240.0,-0.010042974011002024,52.963697603394685
9300.0,0.0022005324605665964,52.963699994578974
9360.0,-0.006472610908952578,52.96369947064267
9420.0,0.0016411210466688027,52.96370101174051
9480.0,-0.007676531510806034,52.96370062099741
9540.0,-0.003598335385103705,52.96370244874301
9600.0,-0.0021679940086784142,52.963703305489524
9660.0,0.006008623851556729,52.96370382167857
9720.0,-0.002667575299929636,52.96370239105384
9780.0,-0.005374854768043536,52.96370302619082
9840.0,0.0018217254099679686,52.96370430591815
9900.0,-0.0010848679436692736,52.963703872174
9960.0,0.003952802803246695,52.96370413047589
10020.0,-0.005059399745822674,52.963703189332364
10080.0,0.001054269410698892,52.96370439395135
10140.0,0.012347833983635932,52.96370414293483
10200.0,-0.0011963947951717164,52.963701202974356
10260.0,0.0009336520485031406,52.96370148783026
10320.0,-0.008305201290188106,52.96370126553215
10380.0,-0.004264896439960767,52.96370324296103
10440.0,0.002298603510213849,52.96370425841256
10500.0,-0.0016494887125110963,52.963703711126016
10560.0,0.003072164803003897,52.963704103861424
10620.0,0.002124693428982964,52.96370337239362
10680.0,-0.006590147179388803,52.96370286651423
10740.0,0.005076531413124088,52.963704435596895
10800.0,-0.006213424717112,52.96370322689894
10860.0,-0.0038246095290371354,52.96370470628578
10920.0,0.0011474245776710648,52.9637056169071
10980.0,0.007835115040032896,52.96370534371077
11040.0,-0.005019381760637451,52.96370347820719
11100.0,0.0007384222670977609,52.96370467329808
11160.0,0.0007801023441517045,52.963704497483256
11220.0,0.003286799888862191,52.9637043117446
11280.0,0.005920152748395444,52.963703529173195
11340.0,-0.0020203763200096997,52.96370211961302
11400.0,0.005059246206314748,52.963702600655
11460.0,0.006651608594131897,52.963701396072565
11520.0,0.008919795894357867,52.96369981235623
11580.0,0.002509616498608102,52.9636976885953
11640.0,0.0007871845517631677,52.963697091067566
11700.0,-0.002372922368074346,52.96369690364267
11760.0,-0.007294933660748038,52.96369746862419
11820.0,-0.00138976766329249,52.96369920551316
11880.0,0.0005616886811325411,52.963699536410225
11940.0,-0.000547461512164534,52.96369940267483
12000.0,0.0029885899640741402,52.963699533022805
12060.0,-0.007270866372032634,52.96369882145377
12120.0,-0.0009098713514490266,52.96370055261243
12180.0,0.009973847545651551,52.96370076924847
12240.0,0.004977993797511118,52.963698394522865
12300.0,0.0030809506460636057,52.963697209286245
12360.0,0.0019534118751124503,52.963696475726564
12420.0,-0.0018271592869933333,52.963696010628496
12480.0,-0.008770351258783567,52.96369644566642
12540.0,0.002285642952059995,52.963698533845296
12600.0,-0.012242141581448342,52.963697989644594
12660.0,-0.0016277793130638823,52.96370090444021
12720.0,-1.8295947511655264e-05,52.96370129200671
12780.0,-0.0022359521770350696,52.96370129636289
12840.0,0.010856915300676154,52.96370182873246
12900.0,0.009121713925500308,52.96369924375263
12960.0,0.00516405866838382,52.96369707191598
13020.0,-0.004626633830361887,52.9636958423782
13080.0,0.009607076634827273,52.963696943957686
13140.0,0.003094845694118505,52.96369465655849
13200.0,-0.004709898298765057,52.96369391969046
13260.0,0.0001635845564812116,52.96369504109482
13320.0,0.004792874267690663,52.96369500214612
13380.0,-0.0029943942032115423,52.96369386098558
13440.0,0.0007026627733639582,52.96369457393658
13500.0,0.0015823818859007958,52.963694406635916
13560.0,-0.005504271007699997,52.963694029878326
13620.0,-0.001350464238789508,52.963695340419044
13680.0,-0.005127312875215943,52.96369566195815
13740.0,0.004343340078533595,52.96369688274693
13800.0,-0.004540277127886075,52.96369584861834
13860.0,0.0014590185206569495,52.963696929636704
13920.0,-0.0069507790919679895,52.963696582251345
13980.0,-0.00566718441570655,52.96369823719875
14040.0,-0.005909406045853409,52.96369958652837
14100.0,-0.0014478757694004016,52.96370099352981
14160.0,0.0009019080998523054,52.96370133826214
14220.0,0.001823776475958155,52.963701123522114
14280.0,-0.008861175658551471,52.96370068928962
14340.0,-0.0008431969201483349,52.96370279909335
14400.0,-0.0037528605485505104,52.96370299985452
14460.0,0.00267089246385129,52.96370389339275
14520.0,-0.0013381816553963096,52.96370325746597
14580.0,-0.00040415502809243323,52.963703576080654
14640.0,-0.003724744692515299,52.96370367230804
14700.0,0.0086232385479525,52.96370455915202
14760.0,-0.00641789711616601,52.96370250599998
14820.0,-0.0019986699519444775,52.96370403407072
14880.0,0.0005379922663648418,52.96370450994452
14940.0,-0.0012568023110761518,52.96370438185112
15000.0,-0.003819679913534361,52.963704681089766
15060.0,-0.009058417682057037,52.963705590537366
15120.0,-0.0034575447544587905,52.96370774730348
15180.0,-0.0047969242075059865,52.963708570528425
15240.0,0.008396122963565176,52.963709712653234
15300.0,0.011323479642990264,52.96370771357634
15360.0,-0.0002539583899780148,52.96370501750976
15420.0,-0.007023782701495614,52.963705077976044
15480.0,0.003690220528561862,52.963706750305256
15540.0,-0.004905382456589492,52.96370587168132
15600.0,-0.002745855267973331,52.963707039629526
15660.0,-0.003144247805916447,52.96370769340459
15720.0,-0.0025025283010197946,52.96370844203501
15780.0,-0.0017736012574537533,52.963709037875084
15840.0,-0.0065675097466463255,52.9637094601611
15900.0,-0.0035100683082988013,52.9637110238539
15960.0,0.005099721239317175,52.96371185958444
16020.0,-0.00016778470187077613,52.9637106453651
16080.0,0.0006265692074438533,52.963710685313835
16140.0,-0.011161240651756483,52.96371053613069
16200.0,0.0047389182926192135,52.96371319356894
16260.0,-0.0034275994508155927,52.963712065255066
16320.0,0.005619842771838474,52.963712881350176
16380.0,0.0007713740209884831,52.963711543292376
16440.0,-0.002810267145226626,52.963711359631894
16500.0,-0.008388947977755901,52.96371202874312
16560.0,0.01087422978714038,52.96371402611168
16620.0,0.00401623636523692,52.96371143700935
16680.0,0.00431537199844502,52.9637104807626
16740.0,0.009094138527263127,52.96370945329308
16800.0,0.0011204350611443061,52.963707288022
16860.0,0.006762000256908765,52.96370702125175
16920.0,-0.0023928762887341433,52.96370541125169
16980.0,0.0036878926641660354,52.96370598098414
17040.0,-0.00315048353712353,52.96370510291445
17100.0,-0.0025192939774215666,52.96370585302958
17160.0,0.00048500287727138054,52.96370645286148
17220.0,-0.006336994549798618,52.96370633738461
17280.0,0.0016471211118734036,52.96370784619283
17340.0,-0.0015597910493713454,52.96370745402114
17400.0,-0.009937803163938403,52.963707825399965
17460.0,-0.0022883094287946162,52.963710191543576
17520.0,-0.0017252735157669635,52.963710736379156
17580.0,0.004264182324191212,52.96371114715856
17640.0,0.0014259897624688868,52.96371013187706
17700.0,0.007237361835115736,52.96370979235569
17760.0,0.0026005479781241333,52.963708069174295
17820.0,-0.0027698053511714307,52.96370744999621
17880.0,-0.00029179680238264924,52.96370810947367
17940.0,-0.0017402401845577117,52.9637081789491
18000.0,339.63590661121395,52.963708593292
18060.0,273.3314333267539,52.88284290124171
18120.0,296.3135549836527,52.81776398854486
18180.0,251.69682210437207,52.74721314212018
18240.0,354.1653449593261,52.68728532733343
18300.0,225.36703521249495,52.60296024520026
18360.0,344.3083696778741,52.54930142729252
18420.0,287.25779314189094,52.46732324403588
18480.0,370.32884988033936,52.39892853138305
18540.0,346.4912315358374,52.31075499569725
18600.0,412.0910602072363,52.22825708342681
18660.0,348.14032153706387,52.13014016432985
18720.0,211.44153441953097,52.047249611582934
18780.0,303.24562797603664,51.996906389102094
18840.0,238.47020130944782,51.9247050491078
18900.0,279.250777820837,51.86792642974841
18960.0,402.6074934776622,51.801438149314876
19020.0,351.8014686354392,51.705579222296386
19080.0,273.2588365794705,51.621816967859374
19140.0,256.0465350760521,51.556755340102356
19200.0,320.5412182635708,51.49579187936996
19260.0,247.31529393197917,51.41947254168816
19320.0,281.8050696081746,51.36058794789483
19380.0,342.5886740519599,51.29349150275002
19440.0,395.01153055686234,51.21192277083289
19500.0,364.0733129977718,51.11787240641459
19560.0,191.95519769454975,51.03118828427226
19620.0,349.60963908865045,50.98548466577356
19680.0,337.6148190555075,50.90224427551436
19740.0,360.1014537243568,50.82185979478686
19800.0,434.2458539711261,50.73612135342392
19860.0,215.51414042945294,50.63272948343079
19920.0,305.9072266305045,50.58141659285235
19980.0,378.92252169682143,50.508581538892706
20040.0,250.69676751338585,50.418361890869654
20100.0,436.3030859434933,50.35867218431885
20160.0,372.0304965354511,50.25479049718945
20220.0,402.9361423875754,50.16621180753815
20280.0,320.12531397218993,50.0702746307792
20340.0,405.47717095673585,49.99405431792868
20400.0,423.0573807932824,49.89751213436755
20460.0,375.2475427411473,49.79678418655963
20520.0,377.6924171373442,49.70743953352602
20580.0,382.22985687349126,49.61751276754094
20640.0,316.61648843922893,49.526505658761536
20700.0,362.0000909555806,49.45112078056172
20760.0,364.1613323012824,49.36493028271516
20820.0,398.80302946327424,49.2782252035958
20880.0,438.30095879040346,49.183272101342645
20940.0,317.33636676852245,49.07891473020207
21000.0,375.90944329937264,49.00335845240004
21060.0,474.88267748886574,48.91385620399543
21120.0,343.9887727623975,48.80078889983142
21180.0,341.90058180694933,48.71888681107846
21240.0,406.0276731873873,48.63748191064823
21300.0,447.22771825897814,48.54080865512743
21360.0,399.9464213511304,48.434325865065766
21420.0,481.7150263096142,48.33910052664883
21480.0,456.12115602585493,48.22440647276559
21540.0,457.97772834103597,48.11580619752134
21600.0,443.4886666995106,48.00676388124966
21660.0,552.691400313456,47.9011713415593
21720.0,403.52965290641475,47.769578151008474
21780.0,298.45095257638906,47.67349966222123
21840.0,517.7554541905167,47.6024399116078
21900.0,396.89024343004223,47.47916480346721
21960.0,433.69029248741714,47.38466712646005
22020.0,508.66810638905537,47.281407533010665
22080.0,336.8485165657259,47.160296079108505
22140.0,360.78476401600244,47.08009405135476
22200.0,342.71595130603816,46.99419291706524
22260.0,394.06202168603227,46.912593881039996
22320.0,471.01350568164264,46.81876959016237
22380.0,479.0182068116258,46.706623517381026
22440.0,467.08048933248585,46.59257156337826
22500.0,368.6796032221531,46.481361923061
22560.0,317.78420481064643,46.39358106515097
22620.0,462.5987220141206,46.317918159243675
22680.0,433.9791688811215,46.20777560638317
22740.0,492.79709989465334,46.10444723284005
22800.0,510.29824730294115,45.98711459000799
22860.0,479.42028487493485,45.86561500731681
22920.0,519.6750715873787,45.751467320441826
22980.0,490.75638621238875,45.62773516054007
23040.0,511.73833171333206,45.51088840191807
23100.0,440.5777138430476,45.389045941986325
23160.0,474.9967745407668,45.28414648630941
23220.0,500.48582871603935,45.17105201618065
23280.0,540.8059832596631,45.05188872362921
23340.0,470.83277002712975,44.92312539428167
23400.0,528.5969325941275,44.81102235379902
23460.0,484.23164814718376,44.68516594127661
23520.0,495.9686695192674,44.569872691717755
23580.0,555.6144300462101,44.45178491326079
23640.0,389.0633314348587,44.31949576324978
23700.0,433.642569035594,44.22686163671767
23760.0,425.26273684958335,44.12361340599491
23820.0,376.9175489800266,44.02236037341167
23880.0,478.9557147054711,43.932618099845
23940.0,567.3097959051063,43.818581024915126
24000.0,507.916722432393,43.68350726398534
24060.0,539.5157097843294,43.56257471102525
24120.0,595.6111408235304,43.43411858964803
24180.0,612.4990110537286,43.29230641326148
24240.0,531.2380088546389,43.146473315391546
24300.0,619.1173002136965,43.01998807518806
24360.0,545.911766304896,42.8725791941848
24420.0,492.5871980289926,42.74260020220745
24480.0,509.577656040558,42.62531753601007
24540.0,458.7825002964716,42.503989522667084
24600.0,496.66088077832853,42.394755594025064
24660.0,530.7621304946958,42.27650300336356
24720.0,602.7112571715141,42.15013106753149
24780.0,659.9529950975349,42.006628387252555
24840.0,475.9430249819862,41.84949672175314
24900.0,584.5659895539757,41.73617695390029
24960.0,500.6403169147478,41.59699457543506
25020.0,593.5844669590878,41.47779449997917
25080.0,559.219117847065,41.33646486498891
25140.0,459.162560605243,41.203317455977704
25200.0,626.5971940003194,41.09399303678598
25260.0,535.782509275193,40.94480322869067
25320.0,540.6426564223801,40.81723596457753
25380.0,508.6830540714861,40.6885115225722
25440.0,533.4661250956068,40.567396509698035
25500.0,597.9526661435559,40.44038076562765
25560.0,560.2071584155477,40.29801108321252
25620.0,590.3089494448892,40.16462842644692
25680.0,591.0908784511033,40.02407867657909
25740.0,647.1717662530236,39.88334275313835
25800.0,545.7007699837442,39.72925423736382
25860.0,475.7794350789293,39.599325482605785
25920.0,626.340895817981,39.486044664729846
25980.0,540.1342966710195,39.336915880011276
26040.0,624.4195676621142,39.20831247604198
26100.0,577.8759237873464,39.05964115040815
26160.0,544.1471462814577,38.92205164474449
26220.0,569.9004799821379,38.79249280039176
26280.0,662.8129197684567,38.656802209919825
26340.0,666.9719669852966,38.498989609974956
26400.0,542.9424940337507,38.340186760692745
26460.0,544.6456748903796,38.21091473830376
26520.0,595.6938229414437,38.08123719666319
26580.0,476.2977855799086,37.93940533405808
26640.0,542.7747438042239,37.826001099396194
26700.0,516.8289424574152,37.696769017538045
26760.0,532.6445068921615,37.57371450742914
26820.0,459.07821225883356,37.446894386740524
26880.0,408.8194961119085,37.33759005048842
26940.0,374.77242266282997,37.24025207522368
27000.0,426.9126971051796,37.151020546018245
27060.0,461.08768971926247,37.04937466575511
27120.0,465.51900682781206,36.93959188248862
27180.0,593.6981579165046,36.828754023720094
27240.0,538.0308054259107,36.68739731945426
27300.0,408.00740205662635,36.559294746733805
27360.0,480.5134024144062,36.462150127196516
27420.0,429.0021888327232,36.34774217424071
27480.0,430.0005976616415,36.2455987959472
27540.0,451.67866207828365,36.14321770126586
27600.0,471.0688284780301,36.035675162675794
27660.0,406.7868289816334,35.923515917800074
27720.0,484.063143825252,35.82666191089969
27780.0,344.6730142871631,35.71140878141748
27840.0,406.39606188481315,35.62934377801578
27900.0,554.5733270743501,35.53258281090035
27960.0,404.667278932676,35.40054154254931
28020.0,469.71900248624416,35.304192190422484
28080.0,381.5366801536868,35.192354332687664
28140.0,403.08879734258403,35.101512265984404
28200.0,356.9109248970493,35.0055387428076
28260.0,342.04994072606644,34.920559951165444
28320.0,297.3443699260001,34.83911948908781
28380.0,361.65447143630854,34.768323210534
28440.0,276.35312578917996,34.682215003049166
28500.0,358.8770768443616,34.61641663976603
28560.0,375.44518812410644,34.53096971670785
28620.0,323.59703262518036,34.44157800524973
28680.0,275.6003690722188,34.36453109271993
28740.0,311.0781404495193,34.298911957226544
28800.0,256.2813192808905,34.22484573330999
28860.0,321.79444111410317,34.16382637157645
28920.0,146.53741603141088,34.08720864750166
28980.0,226.94761780786774,34.052318786541804
29040.0,118.2015969313768,33.99828363944469
29100.0,138.41877943669124,33.97014040208008
29160.0,300.33402020781455,33.93718354983324
29220.0,262.50288591232845,33.865675449783765
29280.0,155.82402535879527,33.80317476266178
29340.0,98.95715339434264,33.76607380424302
29400.0,1.265546362871362,33.74251257724437
29460.0,136.47478941741957,33.74221125668178
29520.0,304.1759309141388,33.70971725920144
29580.0,174.83180939862547,33.6372944185076
29640.0,104.87530234555703,33.59566779722221
29700.0,155.9904571710415,33.57069748713994
29760.0,23.991226037592412,33.533556902099214
29820.0,89.30144720453416,33.5278447054236
29880.0,102.53262178783257,33.506582456089184
29940.0,80.75402609754627,33.48216992709208
30000.0,122.65945659846398,33.46294277802124
30060.0,85.11772359353319,33.43373814549779
30120.0,93.70535135715409,33.413472020832664
30180.0,1.4110537116961268,33.39116122289048
30240.0,85.63269308286107,33.39082525772103
30300.0,118.49509434333544,33.37043652127273
30360.0,-48.508305264627666,33.342223403571936
30420.0,-54.67066265437421,33.35377300006351
30480.0,67.57910624585293,33.36678982450503
30540.0,-35.25513629803362,33.35069956111316
30600.0,49.20265134474232,33.35909364118412
30660.0,-72.87459032864223,33.34737872419727
30720.0,29.64269287515549,33.36472981713266
30780.0,-61.148374388652826,33.35767203311477
30840.0,-64.95928371157595,33.37223116987397
30900.0,1.9784378287328082,33.38769766599577
30960.0,-125.09678873130292,33.38722660936988
31020.0,-171.37624803130421,33.41701155906781
31080.0,-153.3717562961076,33.45781542764669
31140.0,-110.89565658311875,33.4943325124791
31200.0,-243.58604079090065,33.520736240236985
31260.0,-123.02227944425351,33.57873291661577
31320.0,-205.25032254445688,33.60802393553107
31380.0,-115.73052269659865,33.65689305994642
31440.0,-339.950143087023,33.684447946302754
31500.0,-255.20201097023636,33.76538845656157
31560.0,-320.92630360216043,33.82615084012591
31620.0,-281.057076239917,33.90256186479309
31680.0,-228.3817454783093,33.96948021627879
31740.0,-265.76536092130686,34.02385682234505
31800.0,-281.994550537199,34.08713428923108
31860.0,-288.1316094762442,34.1542758488828
31920.0,-278.17277242848814,34.22287861304381
31980.0,-362.68917188707826,34.289110225526784
32040.0,-271.5708534441641,34.3754647902618
32100.0,-286.02908700295626,34.44012451727232
32160.0,-314.4949077854998,34.50822668084445
32220.0,-316.0128006932661,34.58310642079338
32280.0,-343.4254182109065,34.65834756381558
32340.0,-250.90846701674639,34.74011552053246
32400.0,-390.03619138275263,34.79985563172693
32460.0,-415.0271774401791,34.89272139157996
32520.0,-453.59813326933204,34.99153738620858
32580.0,-482.09789277699537,35.099536941748894
32640.0,-506.59618859959505,35.21432215431484
32700.0,-497.01032408928137,35.3349402944576
32760.0,-459.6655535440194,35.45327608590743
32820.0,-447.0957217875274,35.562720265322675
32880.0,-475.7988963361323,35.669171627653036
32940.0,-536.4976822429769,35.78245707916164
33000.0,-448.23568268388453,35.91019462255282
33060.0,-469.5451479307373,36.01691740414422
33120.0,-535.1328607045118,36.12871386793726
33180.0,-576.3528543237835,36.256126453819284
33240.0,-515.8749959384827,36.39335332389638
33300.0,-549.0829219068582,36.51618070388173
33360.0,-658.8065627349988,36.64691473290717
33420.0,-587.5313254132623,36.80377343832026
33480.0,-579.2390309311922,36.943661849132944
33540.0,-660.4257418393124,37.08157590411656
33600.0,-606.509674758023,37.23882012836402
33660.0,-716.6183674820219,37.383227193782595
33720.0,-560.5583005793696,37.55385061461165
33780.0,-577.2238395572974,37.68731687665436
33840.0,-678.5934139583692,37.824751124167996
33900.0,-652.9460746265206,37.986320984634276
33960.0,-830.6283251992306,38.14178433573583
34020.0,-766.6615588619886,38.339552984592785
34080.0,-726.1224767238546,38.5220914509885
34140.0,-784.0054679830046,38.69497775497037
34200.0,1828.3991011350038,38.88164572353775
34260.0,1894.2598088499126,38.44631260421989
34320.0,1692.746949395833,37.99529836401753
34380.0,1702.0535175892453,37.59226337606614
34440.0,1755.4219297786544,37.18701253854489
34500.0,1826.9924421366593,36.76905493621664
34560.0,1646.0507035305668,36.33405673570791
34620.0,1723.4407470930737,35.94213990153396
34680.0,1806.9201231157951,35.531796866511804
34740.0,1587.718898701944,35.10157778957947
34800.0,1599.1816246740063,34.723549480364724
34860.0,1639.8901977260666,34.342791950680436
34920.0,1623.371990737193,33.9523419036028
34980.0,1692.7043390656718,33.56582476295109
35040.0,1647.829440858911,33.1627999203164
35100.0,1516.254708815001,32.770459577254755
35160.0,1643.140944470536,32.40944655134642
35220.0,-949.2911133038232,32.018222516948676
35280.0,-848.6244873701139,32.24424421059244
35340.0,-973.1568819553568,32.44629765996628
35400.0,-984.0663461774442,32.67800167947946
35460.0,-923.7265556882945,32.912303190474084
35520.0,-920.7008562035954,33.13223808468558
35580.0,-949.829203526509,33.35145257425787
35640.0,-1088.0462211546226,33.57760238462132
35700.0,-964.7798090428303,33.836661008705754
35760.0,-1069.2279189866824,34.066370487049284
35820.0,-1003.1162973648142,34.320948562998495
35880.0,-1112.676036325441,34.55978577665678
35940.0,-1010.4472449124357,34.824708642448556
36000.0,-1095.5524372597147,35.06529131980866
36060.0,-1133.9996735604363,35.326137138203826
36120.0,-1024.0524848188984,35.59613706048012
36180.0,-1062.1779792794391,35.839959080675094
36240.0,-1123.264934718144,36.09285859955115
36300.0,-1009.059856399492,36.3603026316269
36360.0,-1132.228450577817,36.600554978388686
36420.0,-1113.475898652302,36.87013318090722
36480.0,-1108.8348262044337,37.13524649011015
36540.0,-1171.6709728764952,37.399254782063586
36600.0,-1115.698227365763,37.678224061319895
36660.0,-1185.4028375303544,37.94386649640698
36720.0,-1187.4770948554983,38.22610526724754
36780.0,-1090.3570505119578,38.508837908879805
36840.0,-1243.8412110927009,38.76844673043027
36900.0,-1335.4168469468182,39.06459939973806
36960.0,-1103.1912441231525,39.38255579186825
37020.0,-1056.0386012011054,39.64522037380233
37080.0,-1242.4185492929282,39.89665813599307
37140.0,-1343.3700161420563,40.19247207630091
37200.0,-1254.799264717014,40.51232208014426
37260.0,-1262.3071761067683,40.811083809838784
37320.0,-1265.4458129180143,41.11163313748325
37380.0,-1329.7231896900762,41.41292975960659
37440.0,-1236.9686366695305,41.72953051905661
37500.0,-1249.047066734266,42.02404686112078
37560.0,-1378.9097896326534,42.321439019867036
37620.0,-1255.9742643612312,42.649750874541475
37680.0,-1183.3981913658984,42.948792366056054
37740.0,-1304.8274320468604,43.230553840190794
37800.0,-1343.922796348027,43.54122703829719
37860.0,-1340.6941198389195,43.86120865647529
37920.0,-1303.7014992343745,44.18042154215122
37980.0,-1452.8524492517663,44.49082666101655
38040.0,-1347.4961583767576,44.8367439108384
38100.0,-1389.0870146714724,45.157576329499534
38160.0,-1263.0413119841783,45.488311332992744
38220.0,-1392.5647968782948,45.789035454893735
38280.0,-1290.1967070361216,46.12059850176952
38340.0,-1464.601771430681,46.42778819392098
38400.0,-1371.2009030761628,46.77650290140448
38460.0,-1395.2832394109096,47.1029793068988
